40.517450942	10,value
40.517481748	1,value
40.517517783	3,value
40.517541288	1,value
40.517605259	15,value
40.517631487	3,value
40.517685985	1,value
40.517695258	1,value
40.517698213	7,value
40.517709531	27,value
40.517801946	7,value
40.51780789	2,value
40.517849236	1,value
40.517872132	3,value
40.5179329	3,value
40.517936058	2,value
40.517962293	4,value
40.517999982	1,value
40.518017936	1,value
40.51802809	2,value
40.518050602	2,value
40.518105241	1,value
40.518148932	4,value
40.518215874	2,value
40.518297874	1,value
40.518323586	2,value
40.518334793	1,value
40.518354892	4,value
40.518408092	7,value
40.518417672	2,value
40.518477161	8,value
40.518481391	18,value
40.518503321	23,value
40.518506492	6,value
40.51851477	3,value
40.51852625	1,value
40.51853153	7,value
40.518547117	5,value
40.518558673	2,value
40.518594041	3,value
40.518657678	23,value
40.518684123	6,value
40.51870555	13,value
40.518736728	3,value
40.518775673	1,value
40.518830076	30,value
40.518844502	2,value
40.518850447	9,value
40.51885062	3,value
40.518868432	1,value
40.518928297	1,value
40.518978294	13,value
40.518982258	8,value
40.51902931	9,value
40.519051085	10,value
40.519090142	1,value
40.51913451	46,value
40.519176436	4,value
40.519180629	6,value
40.519187882	6,value
40.51928928	10,value
40.519359974	12,value
40.519373247	3,value
40.519373938	1,value
40.519407295	5,value
40.51943044	8,value
40.519466026	4,value
40.519507151	5,value
40.519571622	3,value
40.5195905	6,value
40.519646279	10,value
40.519718877	2,value
40.519732046	21,value
40.519733557	24,value
40.519749712	3,value
40.519798574	13,value
40.519808856	4,value
40.519833293	14,value
40.519840788	10,value
40.519851017	1,value
40.519858057	13,value
40.519860421	4,value
40.519944261	1,value
40.519985123	1,value
40.519991533	7,value
40.52000794	4,value
40.520022809	30,value
40.520119353	6,value
40.520130567	2,value
40.520184715	4,value
40.520229268	6,value
40.520256177	9,value
40.520266955	2,value
40.520273504	4,value
40.520293253	3,value
40.520321983	3,value
40.520391058	1,value
40.520469515	1,value
40.520511668	1,value
40.520538014	22,value
40.520572642	16,value
40.52060373	4,value
40.520631724	10,value
40.520647081	1,value
40.520665328	2,value
40.52069646	1,value
40.520712333	2,value
40.520732306	7,value
40.520769979	20,value
40.520770977	11,value
40.520813395	37,value
40.520818162	1,value
40.520830756	3,value
40.520840719	2,value
40.520847418	6,value
40.520863878	4,value
40.52092674	25,value
40.520937035	11,value
40.520946078	4,value
40.52094838	3,value
40.521049516	7,value
40.521066157	26,value
40.521067885	1,value
40.521083391	12,value
40.521119896	29,value
40.521160181	1,value
40.521161973	1,value
40.521204044	12,value
40.521223404	1,value
40.521243369	2,value
40.52128747	18,value
40.521288307	7,value
40.521317564	16,value
40.521356614	1,value
40.521387823	4,value
40.521391528	1,value
40.521394402	2,value
40.521442686	1,value
40.521527102	5,value
40.521611916	13,value
40.521639742	7,value
40.521664105	4,value
40.521686893	1,value
40.521690951	3,value
40.52170086	20,value
40.52170603	1,value
40.52177296	10,value
40.521776601	13,value
40.521783144	122,value
40.52182956	1,value
40.521859025	2,value
40.521883091	7,value
40.52199934	1,value
40.522022586	28,value
40.522056546	1,value
40.522081977	17,value
40.522097138	6,value
40.522102397	3,value
40.522110011	1,value
40.522183891	1,value
40.522208849	1,value
40.522219362	1,value
40.522307665	141,value
40.522368546	3,value
40.522373753	18,value
40.522383864	18,value
40.522391229	3,value
40.522394036	14,value
40.522405826	17,value
40.522418348	1,value
40.522425128	1,value
40.52242559	7,value
40.522446985	6,value
40.522450714	7,value
40.522467648	8,value
40.522502741	4,value
40.52252213	10,value
40.522580307	18,value
40.522663615	1,value
40.5226672	8,value
40.522694581	40,value
40.522721105	2,value
40.522738293	1,value
40.52276341	1,value
40.522808903	3,value
40.522815222	9,value
40.522823302	9,value
40.522863045	2,value
40.522872953	14,value
40.522882593	1,value
40.522894178	10,value
