01/12/2011	1045,value
01/12/2012	1361,value
01/12/2013	1366,value
01/12/2014	1248,value
01/12/2015	1050,value
01/13/1999	1,value
01/13/2000	1,value
01/13/2001	1,value
01/13/2002	1,value
01/13/2003	3,value
01/13/2004	4,value
01/13/2005	13,value
01/13/2006	1751,value
01/13/2007	1437,value
01/13/2008	1347,value
01/13/2009	1485,value
01/13/2010	1410,value
01/13/2011	1250,value
01/13/2012	1482,value
01/13/2013	1250,value
01/13/2014	1321,value
01/13/2015	1201,value
01/14/1998	1,value
01/14/2001	3,value
01/14/2003	2,value
01/14/2004	2,value
01/14/2005	17,value
01/14/2006	1294,value
01/14/2007	1324,value
01/14/2008	1395,value
01/14/2009	1369,value
01/14/2010	1505,value
01/14/2011	1359,value
01/14/2012	1283,value
01/14/2013	1275,value
01/14/2014	1372,value
01/14/2015	1213,value
01/15/1968	1,value
01/15/1992	1,value
01/15/2000	2,value
01/15/2001	2,value
01/15/2003	5,value
01/15/2004	10,value
01/15/2005	12,value
01/15/2006	1176,value
01/15/2007	1355,value
01/15/2008	1483,value
01/15/2009	1331,value
01/15/2010	1785,value
01/15/2011	1390,value
01/15/2012	1075,value
01/15/2013	1319,value
01/15/2014	1563,value
01/15/2015	1341,value
01/16/1987	1,value
01/16/1992	1,value
01/16/1995	1,value
01/16/2001	2,value
01/16/2002	2,value
01/16/2003	3,value
01/16/2004	4,value
01/16/2005	12,value
01/16/2006	1191,value
01/16/2007	1461,value
01/16/2008	1494,value
01/16/2009	1330,value
01/16/2010	1453,value
01/16/2011	1116,value
01/16/2012	1125,value
01/16/2013	1239,value
01/16/2014	1437,value
01/16/2015	1299,value
01/17/2000	1,value
01/17/2001	3,value
01/17/2003	1,value
01/17/2005	10,value
01/17/2006	1453,value
01/17/2007	1379,value
01/17/2008	1526,value
01/17/2009	1304,value
01/17/2010	1223,value
01/17/2011	1084,value
01/17/2012	1438,value
01/17/2013	1430,value
01/17/2014	1528,value
01/17/2015	1269,value
01/18/1994	2,value
01/18/2000	1,value
01/18/2001	3,value
01/18/2002	1,value
01/18/2003	1,value
01/18/2004	1,value
01/18/2005	10,value
01/18/2006	1469,value
01/18/2007	1471,value
01/18/2008	1674,value
01/18/2009	1051,value
01/18/2010	1219,value
01/18/2011	1215,value
01/18/2012	1352,value
01/18/2013	1355,value
01/18/2014	1398,value
01/18/2015	973,value
01/19/2000	2,value
01/19/2002	1,value
01/19/2003	1,value
01/19/2004	2,value
01/19/2005	13,value
01/19/2006	1554,value
01/19/2007	1566,value
01/19/2008	1569,value
01/19/2009	1034,value
01/19/2010	1472,value
01/19/2011	1388,value
01/19/2012	1314,value
01/19/2013	1332,value
01/19/2014	1180,value
01/19/2015	1086,value
01/20/1912	2,value
01/20/1914	1,value
01/20/1965	1,value
01/20/1966	2,value
01/20/2000	3,value
01/20/2001	2,value
01/20/2002	1,value
01/20/2003	3,value
01/20/2004	1,value
01/20/2005	16,value
01/20/2006	1661,value
01/20/2007	1410,value
01/20/2008	1227,value
01/20/2009	1371,value
01/20/2010	1510,value
01/20/2011	1420,value
01/20/2012	1494,value
01/20/2013	1166,value
01/20/2014	1183,value
01/20/2015	1253,value
01/21/1974	1,value
01/21/2000	3,value
01/21/2001	3,value
01/21/2002	3,value
01/21/2003	2,value
01/21/2004	1,value
01/21/2005	5,value
01/21/2006	1472,value
01/21/2007	1169,value
01/21/2008	1196,value
01/21/2009	1352,value
01/21/2010	1479,value
01/21/2011	1373,value
01/21/2012	1106,value
01/21/2013	1008,value
01/21/2014	990,value
01/21/2015	1209,value
01/22/1999	2,value
01/22/2000	2,value
01/22/2001	2,value
01/22/2003	1,value
01/22/2004	1,value
01/22/2005	10,value
01/22/2006	1244,value
01/22/2007	1304,value
01/22/2008	1426,value
01/22/2009	1368,value
01/22/2010	1654,value
01/22/2011	1221,value
01/22/2012	1041,value
01/22/2013	1092,value
01/22/2014	983,value
01/22/2015	1261,value
01/23/1910	1,value
01/23/1980	1,value
01/23/2000	2,value
01/23/2001	1,value
01/23/2003	1,value
01/23/2004	4,value
01/23/2005	14,value
01/23/2006	1472,value
01/23/2007	1470,value
01/23/2008	1449,value
01/23/2009	1604,value
01/23/2010	1463,value
01/23/2011	1035,value
01/23/2012	1343,value
01/23/2013	1098,value
01/23/2014	1080,value
01/23/2015	1335,value
01/24/2001	2,value
01/24/2003	6,value
01/24/2004	1,value
01/24/2005	14,value
01/24/2006	1514,value
01/24/2007	1491,value
01/24/2008	1435,value
01/24/2009	1353,value
01/24/2010	1192,value
01/24/2011	1071,value
01/24/2012	1448,value
01/24/2013	1152,value
01/24/2014	1308,value
01/24/2015	1076,value
01/25/1969	1,value
01/25/1986	1,value
01/25/1995	1,value
01/25/2000	2,value
01/25/2003	1,value
01/25/2005	15,value
01/25/2006	1511,value
01/25/2007	1346,value
01/25/2008	1513,value
01/25/2009	1054,value
01/25/2010	1190,value
01/25/2011	1237,value
01/25/2012	1418,value
01/25/2013	1313,value
01/25/2014	1284,value
01/25/2015	1100,value
01/26/1966	1,value
01/26/1999	1,value
01/26/2000	3,value
01/26/2001	1,value
01/26/2003	2,value
01/26/2004	1,value
01/26/2005	8,value
01/26/2006	1372,value
01/26/2007	1314,value
01/26/2008	1395,value
01/26/2009	1155,value
01/26/2010	1383,value
01/26/2011	1071,value
01/26/2012	1375,value
01/26/2013	1212,value
01/26/2014	1096,value
01/26/2015	919,value
01/27/1996	1,value
01/27/2000	1,value
01/27/2002	2,value
01/27/2003	2,value
01/27/2004	4,value
01/27/2005	12,value
01/27/2006	1542,value
01/27/2007	1446,value
01/27/2008	1225,value
01/27/2009	1321,value
01/27/2010	1393,value
01/27/2011	945,value
01/27/2012	1568,value
01/27/2013	1070,value
01/27/2014	1113,value
01/27/2015	803,value
01/28/1998	1,value
01/28/2001	1,value
01/28/2002	2,value
01/28/2003	4,value
01/28/2004	3,value
01/28/2005	6,value
01/28/2006	1334,value
01/28/2007	1274,value
01/28/2008	1244,value
01/28/2009	1167,value
01/28/2010	1281,value
01/28/2011	1246,value
01/28/2012	1503,value
01/28/2013	1098,value
01/28/2014	1213,value
01/28/2015	1057,value
01/29/1915	1,value
01/29/1991	1,value
01/29/1994	1,value
01/29/2001	2,value
01/29/2004	3,value
01/29/2005	7,value
01/29/2006	1222,value
01/29/2007	1205,value
01/29/2008	1338,value
01/29/2009	1364,value
01/29/2010	1366,value
01/29/2011	1201,value
01/29/2012	1202,value
01/29/2013	1278,value
01/29/2014	1179,value
01/29/2015	1050,value
01/30/1980	1,value
01/30/1990	3,value
01/30/1995	2,value
01/30/1999	1,value
01/30/2000	4,value
01/30/2001	2,value
01/30/2003	3,value
01/30/2004	6,value
01/30/2005	9,value
01/30/2006	1389,value
01/30/2007	1329,value
01/30/2008	1408,value
01/30/2009	1443,value
01/30/2010	1203,value
01/30/2011	1073,value
01/30/2012	1219,value
01/30/2013	1349,value
01/30/2014	1270,value
01/30/2015	1137,value
01/31/1991	1,value
01/31/1992	2,value
01/31/1996	1,value
01/31/1998	2,value
01/31/1999	2,value
01/31/2000	1,value
01/31/2001	1,value
01/31/2002	1,value
01/31/2003	5,value
01/31/2004	5,value
01/31/2005	19,value
01/31/2006	1296,value
01/31/2007	1356,value
01/31/2008	1414,value
01/31/2009	1286,value
01/31/2010	1045,value
01/31/2011	1097,value
01/31/2012	1361,value
01/31/2013	1343,value
01/31/2014	1398,value
01/31/2015	1037,value
02/01/1966	1,value
02/01/1970	1,value
02/01/1978	1,value
02/01/1980	1,value
02/01/1986	2,value
02/01/1990	2,value
02/01/1991	2,value
02/01/1992	1,value
02/01/1994	1,value
02/01/1995	1,value
02/01/1996	3,value
02/01/1997	3,value
02/01/1998	5,value
02/01/1999	8,value
02/01/2000	19,value
02/01/2001	20,value
02/01/2002	24,value
02/01/2003	30,value
02/01/2004	31,value
02/01/2005	78,value
02/01/2006	1772,value
02/01/2007	1623,value
02/01/2008	1792,value
02/01/2009	1453,value
02/01/2010	1485,value
02/01/2011	1501,value
02/01/2012	1754,value
02/01/2013	1675,value
02/01/2014	1631,value
02/01/2015	1294,value
02/02/1908	1,value
02/02/1920	1,value
02/02/1992	1,value
02/02/2000	5,value
02/02/2002	3,value
02/02/2003	7,value
02/02/2004	5,value
02/02/2005	16,value
02/02/2006	1562,value
02/02/2007	1618,value
02/02/2008	1535,value
02/02/2009	1313,value
02/02/2010	1378,value
02/02/2011	1165,value
02/02/2012	1467,value
02/02/2013	1346,value
02/02/2014	1275,value
02/02/2015	880,value
02/03/1960	1,value
02/03/1997	1,value
02/03/2000	1,value
02/03/2001	1,value
02/03/2002	2,value
02/03/2003	6,value
02/03/2004	2,value
02/03/2005	8,value
02/03/2006	1622,value
02/03/2007	1285,value
02/03/2008	1368,value
02/03/2009	1115,value
02/03/2010	1395,value
02/03/2011	1320,value
02/03/2012	1480,value
02/03/2013	1065,value
02/03/2014	1090,value
02/03/2015	948,value
02/04/2000	1,value
02/04/2003	3,value
02/04/2004	3,value
02/04/2005	11,value
02/04/2006	1388,value
02/04/2007	1073,value
02/04/2008	1292,value
02/04/2009	1234,value
02/04/2010	1336,value
02/04/2011	1459,value
02/04/2012	1437,value
02/04/2013	1138,value
02/04/2014	1173,value
02/04/2015	1202,value
02/05/1967	1,value
02/05/1996	1,value
02/05/1997	1,value
02/05/1999	1,value
02/05/2000	3,value
02/05/2001	3,value
02/05/2002	2,value
02/05/2003	1,value
02/05/2004	1,value
02/05/2005	19,value
02/05/2006	1208,value
02/05/2007	1149,value
02/05/2008	1448,value
02/05/2009	1224,value
02/05/2010	1564,value
02/05/2011	1274,value
02/05/2012	1149,value
02/05/2013	1238,value
02/05/2014	1126,value
02/05/2015	1125,value
02/06/1911	1,value
02/06/2000	2,value
02/06/2002	2,value
02/06/2003	2,value
02/06/2004	3,value
02/06/2005	8,value
02/06/2006	1435,value
02/06/2007	1233,value
02/06/2008	1537,value
02/06/2009	1401,value
02/06/2010	1252,value
02/06/2011	1104,value
02/06/2012	1299,value
02/06/2013	1252,value
02/06/2014	1246,value
02/06/2015	1209,value
02/07/1985	1,value
02/07/1986	1,value
02/07/2002	2,value
02/07/2003	2,value
02/07/2004	7,value
02/07/2005	14,value
02/07/2006	1452,value
02/07/2007	1405,value
02/07/2008	1470,value
02/07/2009	1319,value
02/07/2010	1065,value
02/07/2011	1212,value
02/07/2012	1361,value
02/07/2013	1296,value
02/07/2014	1412,value
02/07/2015	1160,value
02/08/2000	2,value
02/08/2001	1,value
02/08/2002	3,value
02/08/2004	1,value
02/08/2005	4,value
02/08/2006	1455,value
02/08/2007	1403,value
02/08/2008	1681,value
02/08/2009	1132,value
02/08/2010	1088,value
02/08/2011	1222,value
02/08/2012	1426,value
02/08/2013	1113,value
02/08/2014	1291,value
02/08/2015	1023,value
02/09/1986	1,value
02/09/2000	2,value
02/09/2001	2,value
02/09/2002	2,value
02/09/2003	2,value
02/09/2004	4,value
02/09/2005	6,value
