-73.708861319	2,value
-73.708935982	4,value
-73.708961463	4,value
-73.70899605	9,value
-73.709132339	1,value
-73.709147943	3,value
-73.709160421	8,value
-73.709179654	10,value
-73.709220111	9,value
-73.70923871	7,value
-73.709253634	1,value
-73.709267681	7,value
-73.709299233	1,value
-73.709311021	4,value
-73.709369285	13,value
-73.709372835	4,value
-73.709391036	2,value
-73.709408295	5,value
-73.70951119	12,value
-73.709511375	1,value
-73.70953945	12,value
-73.709558976	9,value
-73.709610513	7,value
-73.709642772	16,value
-73.709675204	28,value
-73.709712955	20,value
-73.709718575	2,value
-73.709745039	6,value
-73.709750959	3,value
-73.709761906	14,value
-73.709843774	6,value
-73.709860935	6,value
-73.709870459	7,value
-73.709888896	10,value
-73.709890651	2,value
-73.709931716	2,value
-73.709962902	5,value
-73.709996099	7,value
-73.710050846	12,value
-73.710081792	7,value
-73.710082682	18,value
-73.710107502	1,value
-73.710126677	6,value
-73.710137925	1,value
-73.710138764	2,value
-73.710202458	1,value
-73.710214101	1,value
-73.710216999	11,value
-73.710275906	27,value
-73.710345729	2,value
-73.710383136	1,value
-73.710414427	3,value
-73.710457193	19,value
-73.710461946	11,value
-73.710470158	12,value
-73.710500881	10,value
-73.71050591	4,value
-73.71052813	2,value
-73.710545851	9,value
-73.710560883	3,value
-73.710565764	3,value
-73.710578161	17,value
-73.710583776	21,value
-73.710586247	1,value
-73.71065397	1,value
-73.710664217	4,value
-73.71066564	7,value
-73.710675384	3,value
-73.710682105	11,value
-73.710686872	2,value
-73.710704054	21,value
-73.710741263	9,value
-73.710763986	7,value
-73.710783936	19,value
-73.710797224	3,value
-73.710865951	6,value
-73.710874013	2,value
-73.710895953	2,value
-73.71098023	2,value
-73.710985718	7,value
-73.711009312	1,value
-73.711029643	8,value
-73.71110548	3,value
-73.711113052	2,value
-73.711114014	4,value
-73.711117165	2,value
-73.711127113	10,value
-73.711178899	13,value
-73.711246301	15,value
-73.711248719	1,value
-73.711294118	1,value
-73.71132555	3,value
