02/27/2008	1520,value
02/27/2009	1576,value
02/27/2010	1178,value
02/27/2011	1188,value
02/27/2012	1358,value
02/27/2013	1342,value
02/27/2014	1259,value
02/27/2015	1254,value
02/28/2006	1460,value
02/28/2007	1645,value
02/28/2008	1441,value
02/28/2009	1292,value
02/28/2010	972,value
02/28/2011	1279,value
02/28/2012	1466,value
02/28/2013	1409,value
02/28/2014	1276,value
02/28/2015	1122,value
02/29/2008	1378,value
02/29/2012	1365,value
03/01/2006	1535,value
03/01/2007	1549,value
03/01/2008	1263,value
03/01/2009	1143,value
03/01/2010	1281,value
03/01/2011	1419,value
03/01/2012	1371,value
03/01/2013	1343,value
03/01/2014	1292,value
03/01/2015	914,value
03/02/2006	1333,value
03/02/2007	1420,value
03/02/2008	1191,value
03/02/2009	863,value
03/02/2010	1492,value
03/02/2011	1517,value
03/02/2012	1440,value
03/02/2013	1254,value
03/02/2014	1110,value
03/02/2015	1160,value
03/03/2006	1427,value
03/03/2007	1292,value
03/03/2008	1457,value
03/03/2009	1203,value
03/03/2010	1489,value
03/03/2011	1313,value
03/03/2012	1278,value
03/03/2013	1086,value
03/03/2014	1188,value
03/03/2015	1144,value
03/04/2006	1263,value
03/04/2007	1250,value
03/04/2008	1497,value
03/04/2009	1378,value
03/04/2010	1556,value
03/04/2011	1442,value
03/04/2012	1231,value
03/04/2013	1175,value
03/04/2014	1278,value
03/04/2015	1265,value
03/05/2006	1160,value
03/05/2007	1394,value
03/05/2008	1566,value
03/05/2009	1493,value
03/05/2010	1519,value
03/05/2011	1369,value
03/05/2012	1339,value
03/05/2013	1359,value
03/05/2014	1394,value
03/05/2015	1029,value
03/06/2006	1535,value
03/06/2007	1297,value
03/06/2008	1568,value
03/06/2009	1528,value
03/06/2010	1398,value
03/06/2011	1005,value
03/06/2012	1487,value
03/06/2013	1277,value
03/06/2014	1367,value
03/06/2015	1180,value
03/07/2006	1522,value
03/07/2007	1411,value
03/07/2008	1467,value
03/07/2009	1457,value
03/07/2010	1209,value
03/07/2011	1257,value
03/07/2012	1491,value
03/07/2013	1236,value
03/07/2014	1390,value
03/07/2015	1185,value
03/08/2006	1583,value
03/08/2007	1436,value
03/08/2008	1249,value
03/08/2009	1167,value
03/08/2010	1390,value
03/08/2011	1488,value
03/08/2012	1558,value
03/08/2013	1197,value
03/08/2014	1414,value
03/08/2015	1032,value
03/09/2006	1563,value
03/09/2007	1493,value
03/09/2008	1195,value
03/09/2009	1415,value
03/09/2010	1542,value
03/09/2011	1483,value
03/09/2012	1475,value
03/09/2013	1309,value
03/09/2014	1107,value
03/09/2015	1333,value
03/10/2006	1587,value
03/10/2007	1377,value
03/10/2008	1466,value
03/10/2009	1521,value
03/10/2010	1591,value
03/10/2011	1313,value
03/10/2012	1215,value
03/10/2013	1091,value
03/10/2014	1333,value
03/10/2015	1397,value
03/11/2006	1399,value
03/11/2007	1178,value
03/11/2008	1571,value
03/11/2009	1676,value
03/11/2010	1515,value
03/11/2011	1366,value
03/11/2012	1097,value
03/11/2013	1273,value
03/11/2014	1400,value
03/11/2015	1329,value
03/12/2006	1174,value
03/12/2007	1503,value
03/12/2008	1639,value
03/12/2009	1548,value
03/12/2010	1345,value
03/12/2011	1419,value
03/12/2012	1422,value
03/12/2013	1301,value
03/12/2014	1399,value
03/12/2015	1403,value
03/13/2006	1536,value
03/13/2007	1605,value
03/13/2008	1560,value
03/13/2009	1483,value
03/13/2010	1027,value
03/13/2011	1171,value
03/13/2012	1552,value
03/13/2013	1506,value
03/13/2014	1333,value
03/13/2015	1290,value
03/14/2006	1601,value
03/14/2007	1680,value
03/14/2008	1526,value
03/14/2009	1359,value
03/14/2010	996,value
03/14/2011	1381,value
03/14/2012	1562,value
03/14/2013	1390,value
03/14/2014	1378,value
03/14/2015	1215,value
03/15/2006	1660,value
03/15/2007	1568,value
03/15/2008	1373,value
03/15/2009	1205,value
03/15/2010	1326,value
03/15/2011	1529,value
03/15/2012	1461,value
03/15/2013	1349,value
03/15/2014	1505,value
03/15/2015	1130,value
03/16/2006	1537,value
03/16/2007	1171,value
03/16/2008	1158,value
03/16/2009	1412,value
03/16/2010	1523,value
03/16/2011	1437,value
03/16/2012	1414,value
03/16/2013	1248,value
03/16/2014	1226,value
03/16/2015	1319,value
03/17/2006	1490,value
03/17/2007	903,value
03/17/2008	1463,value
03/17/2009	1459,value
03/17/2010	1546,value
03/17/2011	1455,value
03/17/2012	1325,value
03/17/2013	1175,value
03/17/2014	1255,value
03/17/2015	1342,value
